job_title,mod_ind_index
Nhân Viên Vận Hành Thiết Bị Tiện Ích - Wwtp,25
Kỹ Sư Thiết Bị Y Tế Tại Đồng Nai,25
Cộng Tác Viên Trực Page,25
Nhân Viên Xử Lý Đơn Hàng - Chi Nhánh Đà Nẵng,25
Kỹ Sư Vận Hành Máy Khắc Laser,25
Nhân Viên Lễ Tân Phòng Vip,25
Bếp Chính (Long Khánh - Đồng Nai),25
Content Creator Intern,25
Giám Đốc Chuyên Môn Da Liễu (Thu Nhập 100- 300Tr),25
Nhân Viên Part Time- Tiniworld/Tinipark Thiso Mall Quận 2,25
Trưởng Bộ Phận Telesale Tại Tp Hồ Chí Minh,25
Biên Tập Viên Môn Toán,25
Tổ Trưởng Đóng Gói,25
Nhân Viên Xử Lý Hồ Sơ Visa,25
Phụ Trách Quầy (10-18M),25
Nhân Viên Cài Đặt Ứng Dụng Sản Phẩm,25
"Product Development Manager - Trưởng Phòng Phát Triển Sản Phẩm (4,500Usd - 5,000Usd)",25
Kỹ Thuật Viên Bảo Dưỡng Thiết Bị Y Tế,25
Nữ Hộ Sinh Chăm Sóc Mẹ Và Bé [Quận Bình Tân],25
Chăm Sóc Khách Hàng,25
Nhân Viên Y Tế,25
Video Translator - Tân Bình,25
Lê Tân Ca 2 (15H - 23H),25
Giám Sát Kênh Gt,25
Nhân Viên Hàng Hóa Làm Việc Tại Hà Nội,25
Nhân Viên Thu Mua - Tiếng Trung ( Thu Nhập Từ 10 Đến 18 Triệu),25
Social Content Leader,25
Video Translator,25
Nhân Viên Giao Hàng Tại Định Quán,25
Bếp Chảo Đồng Quê Và Đồ Á,25
Nhân Viên Kỹ Thuật Trang Thiết Bị Y Tế,25
Nhân Viên Phụ Trách Sản Phẩm (Product Specialist),25
Nhân Viên Lái Xe - Chi Nhánh Đà Nẵng,25
"Giám Sát Trung Tâm Tiniworld - Supervisor (HCM, Biên Hòa, An Giang, Bình Dương)",25
Nhân Viên Chăm Sóc Người Cao Tuổi,25
Video Translator - Upto 10 - 13M Gross,25
Content SEO Tiếng Anh - Đi Làm Ngay,25
Nhân Viên Thu Mua,25
Nhân Viên Thu Ngân,25
Nhân Viên Thu Mua - Tiếng Anh Hoặc Tiếng Trung,25
Trưởng Phòng Vận Hành - Lương Upto 50Tr/Tháng - Làm Việc Tại Hà Nội,25
Nhân Viên Phòng Y Tế Trường Tiểu Học Tại Hà Nội,25
Nhân Viên Phụ Bếp - Bệnh Viện Hồng Đức,25
Phó Giám Đốc Trang Trại Bến Lức - Long An,25
Chuyên Viên Thẩm Định Tại Đà Nẵng (Thu Nhập Ổn Định),25
Nhân Viên Trực Tổng Đài Full Time Tại Hà Nội,25
Kiểm Soát Nội Bộ (8-10 Triệu) Hồ Chí Minh Và Hà Nội,25
Nhân Viên Giao Hàng - Tại Hà Nội Đi Làm Ngay,25
Kỹ Sư Thiết Bị Y Tế - Đi Làm Ngay,25
Bác Sĩ Da Liễu Thu Nhập Từ 30-100 Triệu/Tháng,25
Bác Sĩ Thẩm Mỹ Thu Nhập 30-100 Triệu/Tháng,25
Legal Assistant,25
Operation Manager,25
Video Translator - Upto 13M Gross -Tân Bình,25
Chuyên Viên Mua Hàng Tiếng Trung,25
Kỹ Sư Phòng Bảo Dưỡng (Nhóm Molding),25
Nhân Viên Kỹ Thuật (Lương Từ 8 - 15 Triệu),25
Trưởng Nhóm Hồ Sơ Các Nước Tiếng Anh,25
Kỹ Sư Nghiên Cứu Và Phát Triển (R&D),25
Kỹ Sư Thành Thạo Tiếng Anh (Phòng Phát Triển Sản Phẩm),25
Kỹ Sư Điện Tử,25
Kỹ Sư Dịch Vụ Kỹ Thuật_Khu Vực Hồ Chí Minh,25
Nhân Viên Vận Hành Máy Wirecut,25
Kỹ Thuật Viên Atm/Stm,25
Nhân Viên Kĩ Thuật,25
Nhân Viên Lắp Ráp Đèn,25
Nhân Viên Telesale - Hà Nội (Không Yêu Cầu Kinh Nghiệm),25
Trưởng Phòng Chất Lượng Ưu Tiên Tiếng Trung (Lương Từ 15 - 25 Triệu),25
Nhân Viên Nghiên Cứu Thị Trường,25
Nhân Viên Kỹ Thuật,25
Chuyên Viên Thẩm Định Tại Hồ Chí Minh,25
Chuyên Viên Học Thuật (15-18Tr/Tháng + Ăn Ca + Thưởng),25
Nhân Viên Kỹ Thuật Camera - Đống Đa - Hà Nội,25
Nhân Viên Thẩm Định Thực Địa Tại Phú Yên,25
Creative Idea Leader - Pod,25
Nhân Viên Kiểm Thử,25
Nhân Viên Kỹ Thuật,25
Chuyên Viên Kiểm Soát Rủi Ro,25
Nhân Viên Kỹ Thuật Tại Bến Cát Bình Dương,25
Nhân Viên Kỹ Thuật Vận Hành Máy Tại Hưng Yên,25
Chuyên Viên Giao Dịch Trái Phiếu - Bond Dealer,25
Planning Staff,25
Chuyên Viên Los,25
Kỹ Thuật Viên Phòng Bảo Dưỡng,25
Trưởng Nhóm Thủy Khí,25
Trưởng Phòng Kỹ Thuật,25
Nhân Viên Kỹ Thuật Máy Móc (Lương Từ 7 -12 Triệu) Đi Làm Ngay,25
"Nhân Viên Kỹ Thuật Hiệu Chuẩn/Kiểm Định Thiết Bị Đo, Chuẩn Đo Lường",25
Chuyên Viên Kỹ Thuật,25
Nhân Viên Kỹ Thuật Bảo Hành Sữa Chữa Thiết Bị Bếp (Lương Từ 10 Đến 15 Triệu + Doanh Số ),25
Giao Dịch Viên - Hạ Long,25
Nhân Viên Kỹ Thuật (Hà Nội),25
Kỹ Thuật Viên Tiếng Trung Lương Từ 15- 20 Triệu,25
Giám Sát Thi Công Hvac - Thu Nhập Hấp Dẫn Từ 10-20 Triệu/Tháng,25
Nhân Viên Vận Hành Máy (Bình Dương - Thu Nhập Hấp Dẫn),25
Assistant Brand Manager,25
Chuyên Viên Học Thuật (15-18Triệu + Ăn Ca + Thưởng),25
Nhân Viên Kỹ Thuật Phòng Năng Lượng,25
Giao Dịch Viên ( Gia Lai ),25
Vietnamese Ielts Teacher (Part-Time) - Ila Biên Hòa,25
Chuyên Viên Telesale B2B - Thiết Bị Bay Drone,25
Biên Kịch - Paper,25
Giám Sát Kỹ Thuật - Hải Phòng,25
Giao Dịch Viên - Thanh Hóa,25
Trưởng Phòng Smt - Lương Từ 25 - 30 Triệu,25
Phó Phòng Gia Công CNC,25
"Chủ Nhiệm Lớp Anh Ngữ, Được Chọn Lịch Làm Việc, Thu Nhập Lên Đến 30 Triệu, Chế Độ Đãi Ngộ Cao",25
CTV Biên Tập Content (Làm Việc Từ Xa),25
"Nhân Viên Mua Hàng Nội Địa Thiết Bị Bếp, Phòng Tắm, Vệ Sinh - Làm Tại Thanh Xuân, Hà Nội",25
Thực Tập Sinh Giao Dịch Lưu Ký,25
Quản Trị Tổng Hợp Thủy Nguyên,25
Kỹ Thuật Viên Máy Tính Camera Tại Rạch Giá Kiên Giang,25
Nhân Viên Sinh Quản Tiếng Trung,25
Nhân Viên Social Media - Ưu Tiên Ứng Viên Biết SEO - Lương 9 - 13M - Hà Đông,25
"Kỹ Thuật Solar, Heatpump",25
Nhân Viên Vận Hành Máy In Ống Đồng,25
Nhân Viên Kỹ Thuật - Phòng Phủ,25
Trưởng Phòng Kỹ Thuật Masstel,25
Chuyên Viên Tài Trợ Thương Mại - Hà Nội,25
Kỹ Sư Trưởng Set Up Vision,25
Nhân Viên Kỹ Thuật In (Ngọc Hồi - Hà Nội),25
Nhân Viên Kỹ Thuật Triếng Trung,25
Chuyên Viên Thu Hồi Nợ Hiện Trường,25
Kỹ Sư Điều Khiển Tự Động,25
Trưởng Bộ Phận Sơn - Làm Việc Tại Hòa Phú Bắc Giang,25
Kỹ Thuật Viên Bảo Hành (Tt Bảo Hành Xiaomi),25
Nhân Viên Kỹ Thuật Phòng Chiếu Tại Rạp Chiếu Phim Hà Nội,25
Nhân Viên SEO - Social Media Lương 09 - 13M - Đi Làm Ngay Tại Hà Đông,25
Chuyên Viên Phát Triển Sản Phẩm,25
Nhân Viên Kỹ Thuật Bảo Hành Tại Hải Phòng,25
Truyền Thông Thương Hiệu,25
Leader Liệu Smt,25
Nhân Viên Kỹ Thuật Smd,25
Leader Line Smd,25
Nhân Viên Xử Lý Hồ Sơ Du Học,25
Tổ Trưởng Kỹ Thuật - Thu Nhập Lên Đến 30 Triệu,25
Nhân Viên Vận Hành Máy Ép - Bình Dương,25
Nhân Viên Kiểm Soát Chất Lượng Dịch Vụ,25
Chuyên Viên Xử Lý Nợ Có Tài Sản Đảm Bảo Khcn - Hòa Bình - Ta107,25
Trưởng Bộ Phận Bảo Hành Đi Làm Ngay,25
Trưởng Nhóm Kỹ Thuật Lạnh,25
Nhân Viên Kiểm Soát Chất Lượng Dịch Vụ,25
Finance And Accounting Manager,25
Nhân Viên Kỹ Thuật - Hà Nội,25
Nhân Viên Kỹ Thuật Pe,25
"Kỹ Thuật Viên Khuôn Dập, Khuôn Ép",25
Nhân Viên Kỹ Thuật Bảo Hành,25
Social Content Media,25
Chủ Nhiệm Lớp Anh Ngữ (Mỗ Lao - Hà Đông),25
Chuyên Viên C&B,25
Chuyên Viên Phát Triển Văn Hóa,25
Lễ Tân - Quận Tân Bình,25
Thực Tập Sinh Tạo Nguồn Tuyển Dụng,25
Nhân Viên Lễ Tân Part-Time Sáng,25
Learning And Development Specialist (L&D Specialist),25
Thực Tập Sinh Tuyển Dụng - Hồ Chí Minh,25
Chuyên Viên Tuyển Dụng (Tại Long Biên),25
Chuyên Viên Phát Triển Tổ Chức,25
Nhân Viên Tuyển Dụng,25
Nhân Viên C&B,25
Chuyên Viên Truyền Thông Nội Bộ Và Phát Triển Văn Hóa,25
Trưởng Nhóm Phát Triển Văn Hóa Doanh Nghiệp (Culture Development) - Hà Nội,25
Thực Tập Sinh Tuyển Dụng (Không Lương),25
Trưởng Phòng Xử Lý Khủng Hoảng Truyền Thông Thu Nhập 30-70 Triệu/Tháng,25
Junior Operations Executive,25
Chuyên Viên Tuyển Dụng (HCM),25
Nhân Viên Học Thuật Lương 15 -18 Triệu,25
Chuyên Viên Human Resource Business Partner,25
Nhân Viên Media - Không Yêu Cầu Kinh Nghiệm,25
Nhân Viên Quay Dựng Tiktok,25
Cộng Tác Viên Tuyển Dụng,25
Nhân Viên Tuyển Dụng,25
Kế Toán Tổng Hợp Làm Việc Tại Cầu Giấy Hà Nội Lương Từ 12 Đến 15 Triệu + Thưởng,25
Biên Tập Sáng Tạo Nội Dung,25
Biên Kịch (Ngành Thẩm Mỹ),25
Chuyên Viên Tuyển Dụng - Hà Nội,25
Trưởng Phòng Học Vụ Làm Việc Tại Trung Tâm Anh Ngữ Châu Đức - Bà Rịa Vũng Tàu,25
Nhân Viên Biên Tập Viên Ngành Thẩm Mỹ,25
Nhân Viên Lễ Tân Tại Hà Nội,25
Trưởng Phòng Hành Chính Nhân Sự Làm Việc Tại Hồ Chí Minh (Thành Thạo Tiếng Trung Hoặc Tiếng Anh),25
Accountant Cum HR Staff (Blockchain/Metaverse Lover) - Upto 12M,25
Admin Lễ Tân Tại Hà Nội Thu Nhập 10 - 15M/Tháng,25
Nhân Viên Kế Hoạch,25
Content PR,25
Product Trainer Âm Thanh Jbl/Harman (Quận 7 - HCM),25
Chuyên Viên Pháp Chế,25
Trưởng Phòng Xử Lý Khủng Hoảng Truyền Thông Thu Nhập 30-70 Triệu,25
Chuyên Viên Gmo,25
Nhân Viên Xử Lý Hồ Sơ Và Dịch Thuật,25
Chuyên Viên Tuyển Dụng Thu Nhập Từ 8-10 Triệu Đồng,25
Thực Tập Sinh Truyền Thông,25
Nhân Viên Tuyển Dụng,25
Chuyên Viên Lễ Tân Khánh Tiết - Khối Vận Hành,25
Chuyên Viên Pháp Chế (Tiếng Nhật) - T11042,25
Thực Tập Sinh Tuyển Dụng ( Hà Nội ),25
Chuyên Viên C&B (6 Tháng Kinh Nghiệm Trở Lên),25
Giám Sát Chất Lượng Học Thuật/ Academic Supervisor (Thu Nhập Từ 17 - 20 Triệu),25
Cameraman/ Nhân Viên Quay Phim Chụp Ảnh (Lương Cứng: 12-17Tr + Thưởng Sản Phẩm),25
Nhân Viên Sáng Tạo Nội Dung Tiktok Full-Time,25
Nhân Viên Tuyển Dụng_Làm Việc Tại Bình Dương,25
Nhân Viên Social Media,25
Nhân Viên Mua Hàng Tiếng Trung - 25M,25
Nhân Viên Vận Hành Nội Dung (Livestream Nam),25
Chuyên Viên C&B - Tiền Lương Và Phúc Lợi Tại Hồ Chí Minh,25
Trưởng Phòng Quan Hệ Đối Tác CNTT,25
Nhân Viên Bưu Cục Tại Ghtk Đắk Nông,25
Chuyên Viên Cao Cấp Nghiên Cứu Kinh Tế - Fi - MSB - 1P290,25
Nhân Viên Tuyển Dụng_Thời Vụ 06 Tháng,25
Chủ Nhiệm Lớp Tiếng Anh - Lương Thưởng Hấp Dẫn - Ocean Edu Kim Sơn - Ninh Bình,25
Thực Tập Sinh Tuyển Dụng,25
Thực Tập Sinh Tuyển Dụng Chi Nhánh HCM,25
Quản Sinh Tại Trung Tâm Du Học Nghề,25
Chuyên Viên Tuyển Dụng,25
Chuyên Viên Tuyển Dụng (Thu Nhập 12 - 15 Triệu),25
Management Trainee (Chinese),25
Thực Tập Sinh Tuyển Dụng (Fulltime),25
Thực Tập Sinh Tuyển Dụng,25
Nhân Viên Triển Khai Bản Vẽ Thi Công Lương Upto 12 Triệu,25
Nhân Viên Tuyển Dụng Lương Cứng Từ 6 Triệu Đến 9 Triệu,25
Chuyên Viên C&B,25
Content Creator,25
Outsourced Workforce Management Cum Admin Officer,25
Human Resources Leader,25
Nhân Viên Mua Hàng Tiếng Trung,25
"Nhân Viên Chạy Quảng Cáo Google, Facebook",25
Chuyên Viên Tuyển Dụng,25
Content Creator,25
Nhân Viên Nam Lễ Tân Ca Đêm,25
Chuyên Viên Dịch Vụ Khách Hàng Sau Giải Ngân,25
Hrbp Manager (Ngành Cảng),25
Thực Tập Sinh Tuyển Dụng,25
Nhân Viên Kỹ Thuật Máy CNC,25
Chuyên Viên Tuyển Dụng,25
Chuyên Viên Tuyển Dụng,25
Partnership Executive,25
Nhân Viên Facebook Ads Mảng Thẩm Mỹ ( Thu Nhập 20-40 Triệu ),25
Thực Tập Sinh Tuyển Dụng (Full - Time) - Hà Nội,25
Cộng Tác Viên Tuyển Dụng Online,25
Creator Social Media,25
Chuyên Viên Tuyển Dụng,25
Content Creator,25
Operation Manager,25
Nhân Viên SEO Thu Nhập 12 - 15 Triệu,25
Nhân Viên Xử Lý Hồ Sơ,25
Quản Trị Viên Kênh Yotube Mức Lương 08-12 Triệu/Tháng.,25
Business Accountant,25
Social Media Intern (Làm Việc Fulltime Hoặc Parttime),25
Giám Đốc Học Thuật ( Tp. Thanh Hóa),25
Chuyên Viên Tuyển Dụng - Thu Nhập Từ 10 - 12 Triệu / Tháng,25
Nhân Viên Sale Ngành Phim Doanh Nghiệp & Tvc (Thu Nhập Lên Đến 20 Triệu),25
Chuyên Viên Tuyển Dụng,25
Nhân Viên Phát Triển Sản Phẩm (CNTT) - Hà Nội,25
Social Content Creator (Thu Nhập 9 - 15 Triệu),25
Chuyên Viên Truyền Thông ( Thu Nhập Từ 8M - 13M),25
Chuyên Viên Hành Chính Nhân Sự,25
Giám Sát Làm Sạch,25
Nhân Viên Sáng Tạo Nội Dung Tiktok Và Quay Dựng Video Sản Phẩm,25
Nhân Viên Media - Quay Dựng Video,25
Trưởng Nhóm Tuyển Dụng,25
Chuyên Viên Tiền Lương & Phúc Lợi - Lương Upto 16 Triệu,25
Chuyên Viên PR Content (Thu Nhập 12 - 15 Triệu),25
English Teacher,25
English Or Sat Teacher,25
Trưởng Nhóm Content SEO,25
Chuyên Viên Chạy Facebook Ads (Tối Thiểu Từ 1 Năm Kinh Nghiệm),25
Nhân Viên Tiếng Trung,25
Chuyên Viên Truyền Thông Nội Bộ,25
Nhân Viên SEO (Thu Nhập 13 -16 Triệu),25
Chuyên Viên C&B (Mạnh Về Tính Lương),25
Nhân Viên Quay Dựng Video,25
Chuyên Viên Phát Triển Học Liệu (Mảng Tiếng Anh Trẻ Em),25
HR Leader,25
Nhân Viên Tuyển Dụng Full-Time,25
Nhân Viên Google Ads,25
Trưởng Nhóm Phát Triển Văn Hóa Doanh Nghiệp,25
Chuyên Viên Tuyển Dụng,25
Thực Tập Sinh Tuyển Dụng (Hỗ Trợ Từ 2-5 Triệu/Tháng),25
Nhân Viên Hồ Sơ,25
Thực Tập Sinh Tuyển Dụng,25
Chuyên Viên Nghiên Cứu Rnd ( Lv2),25
Nhân Viên Chụp Ảnh - Quay Dựng - Lương 12 - 15 Triệu,25
Chuyên Viên Tuyển Dụng,25
Nhân Viên Truyền Thông,25
Thực Tập Sinh Tuyển Dụng (Full Time Có Hỗ Trợ Lương),25
Chuyên Viên Phát Triển Học Liệu Mảng Ielts Tại Hà Nội,25
Chuyên Viên C&B (Giao Tiếp Tiếng Anh ),25
Chuyên Viên Content (Đà Nẵng),25
Chuyên Viên Tuyển Dụng Thu Nhập 8-10 Triệu/Tháng,25
Thực Tập Sinh Truyền Thông - HCM,25
Nhân Viên Thu Ngân (Cashier),25
Chuyên Viên Tuyển Dụng Thu Nhập Hấp Dẫn 8 -10M,25
Nhân Viên Content SEO (Lương Cứng Từ 8-12 Triệu),25
Thực Tập Sinh Tuyển Dụng Fulltime (Lương Cứng 4M),25
"Content Creator Lương Từ 13 Đến 15 Triệu, Nghỉ Thứ 7 Chủ Nhật",25
Content Creator Intern,25
Thực Tập Sinh Content SEO,25
Nhân Viên Vận Hành Gian Hàng Tiktok,25
Chuyên Viên Tuyển Dụng,25
Nhân Viên Sale Admin (Đi Làm Ngay),25
Human Resource Business Partner,25
Part-Time SEO Executive ( Nhân Viên SEO Bán Thời Gian),25
Cộng Tác Viên Telesale Tuyển Dụng Tài Xế [HN],25
Quản Trị Viên Youtube Mức Lương 08-12 Triệu/Tháng.,25
Content Creator,25
Nhân Viên Admin Yêu Cầu Tiếng Anh,25
Nhân Viên Văn Thư,25
Biên Tập Viên Tiktok ( Content Creator ),25
Biên Tập Viên Đời Sống,25
Giám Đốc Nghiệp Vụ (HCM),25
Nhân Viên Admin Kiêm Lễ Tân Tại Bosch Việt Nam,25
Chuyên Viên Tuyển Dụng,25
Nhân Viên Tuyển Dụng,25
Biên Kịch Mảng Bóng Đá,25
Giám Đốc Phê Duyệt Cao Cấp (HCM),25
Kiểm Soát Viên Dữ Liệu (Thẩm Định Giá),25
Receptionist Cum Admin Executive,25
Nhân Viên CSKH (Lương 7 - 12 Triệu),25
Chuyên Viên Tuyển Dụng (Thu Nhập 8-10 Triệu),25
Nhân Viên Tuyển Dụng Mảng Tuyển Mass Tại Tân Bình,25
Social Content Creator (Thu Nhập 9 - 15 Triệu),25
Thực Tập Sinh Tuyển Dụng Fulltime,25
Nhân Viên Content SEO,25
Chuyên Viên SEO,25
Thực Tập Sinh Truyền Thông Nội Bộ (Phát Triển Kênh Tiktok),25
2D Animation/Vfx,25
Nhân Viên Kỹ Thuật,25
Nhân Viên Graphic Design (Lương Upto $1000),25
Surface Pattern Designer,25
Giám Đốc Chuyên Môn,25
Chuyên Viên Tiếng Anh,25
Business Development Manager,25
Nhân Viên Designer,25
Graphic Design Team Leader,25
Designer - Thu Nhập 8-13Tr,25
Graphics Designer,25
Talent Manager,25
Nhân Viên Pm,25
Hiệu Trưởng Trường Mầm Non,25
Nhân Viên Kỹ Thuật,25
Kỹ Sư Shopdrawing,25
Phó Giám Đốc Khối Gov (Phụ Trách Kỹ Thuật),25
Trưởng Phòng Tour,25
Nhân Viên Designer,25
Thực Tập Sinh Quay Dựng Video,25
Trưởng Bộ Phận Lễ Tân Khu Retreat,25
Nhân Viên Dựng Phim,25
Center Manager,25
Chuyên Viên Nghiên Cứu Và Phân Tích,25
Trade & Visual Media Coordinator,25
Designer,25
Nhân Viên Chạy Quảng Cáo,25
Phó Phòng Phát Triển Nội Dung - Sáng Tạo ( Lương Từ 15 Triệu - 20 Triệu + Thưởng),25
CTV Giám Sát Chất Lượng Cuộc Gọi,25
Chuyên Viên Truyền Thông,25
Trưởng Nhóm Vận Hành (Làm Việc Theo Ca),25
Nhân Viên Vận Hành Nội Dung Môn Toán/Anh,25
Kỹ Sư Chất Lượng,25
Chuyên Viên Diễn Hoạt 2D Nội Dung Kids Songs,25
Nhân Viên Designer,25
Trưởng Nhóm Điều Phối,25
UI/UX Designer (Upto 2000Usd Net),25
Nhân Viên Dựng Video,25
Service Engineer (Kỹ Sư Dịch Vụ),25
Nhân Viên Quay Dựng,25
Design Executive,25
Nhân Viên Designer,25
Nhân Viên Điều Phối Xe Tải (Đường Bắc Nam),25
Nhân Viên Quay Dựng Tiktok,25
Designer,25
Designer,25
Media Executive,25
Senior Packaging Designer,25
Nhân Viên Quay Phim - Chụp Hình - Dựng Video,25
Họa Viên Thiết Kế 2D & 3D - Draftsman - Training Offline & Working Online,25
2D Artist,25
Nhân Viên Content Social (Facebook),25
Nhân Viên Kỹ Thuật Vận Hành CNC,25
"Chuyên Viên Multimedia - Long Thành, Đồng Nai",25
Giao Dịch Viên Máy Stm Tại Đà Nẵng,25
Nhân Viên Kỹ Thuật,25
Phó Phòng Bảo Lãnh Viện Phí,25
Nhân Viên Kỹ Thuật (Thu Nhập Trên 15.000.000 Đồng),25
Tổng Đài Viên Tại Hồ Chí Minh,25
Nhân Viên Quay Dựng,25
Kỹ Sư Kết Cấu Bê Tông Cốt Thép,25
Nhân Viên Maketing,25
Trưởng Bộ Phận Chứng Từ,25
Nhân Viên Triển Khai Bản Vẽ (Autocad),25
Media Executive,25
Designer (Mức Lương Hấp Dẫn),25
Nhân Viên Designer,25
Nhân Viên Hỗ Trợ Thanh Toán Tại Địa Bàn,25
Product Design,25
Kỹ Thuật Viên Chỉnh Nha,25
Giám Sát Bếp Chang Kang Kung,25
Nhân Viên Xử Lý Hàng Hóa Tại Bưu Cục HCM,25
Nhân Viên Media (Thu Nhập Từ 8 - 15 Triệu - Công Ty Có Sẵn Cơ Sở Vật Chất),25
Thực Tập Sinh Social Media,25
Trưởng Trung Tâm Đào Tạo Tiếng Nhật,25
Receivable Accountant,25
Nhân Viên Điều Phối Giao Hàng,25
Warehouse Manager,25
"Chuyên Viên Tuyển Dụng (Có Tiếng Anh, Thu Nhập Hấp Dẫn)",25
Nhân Viên Account Executive,25
Chuyên Viên Tuyển Dụng Lương 12 Triệu Trở Lên + Thưởng Hiệu Quả,25
Chuyên Viên Truyền Thông Nội Bộ - Thu Nhập Từ 8-12 Triệu,25
Chuyên Viên C&B,25
Trưởng Nhóm Tuyển Dụng - Thu Nhập Từ 15- 20Triệu/ Tháng,25
Truyền Thông Thương Hiệu Tuyển Dụng (Fresher Employer Branding),25
HR & Admin Service Executive,25
Chuyên Viên C&B,25
Nhân Viên Content Tiếng Trung (Offline Full-Time),25
Nhân Viên Điều Phối,25
Nhân Viên Bưu Cục Tại Ghtk Đắk Lắk,25
Nhân Viên Thanh Tra Pháp Chế Thu Nhập Hấp Dẫn,25
Phó Giám Đốc,25
Cán Bộ Chuyên Trách Công Đoàn,25
Nhân Viên Tuyển Dụng Full-Time,25
Chuyên Viên C&B Cao Cấp,25
Thực Tập Sinh Truyền Thông Tuyển Dụng (Eb) - Có Phụ Cấp,25
Admin Staff,25
Thực Tập Sinh Tuyển Dụng,25
Receptionist Cum Admin Assistant,25
Trưởng Phòng Hcns,25
Chuyên Viên Học Thuật Trung Tâm Tiếng Anh,25
Chuyên Viên Đối Ngoại,25
Thực Tập Sinh Tuyển Dụng,25
Nhân Viên Designer,25
Nhân Viên Dịch Thuật - Madoguchi,25
Structural Engineer,25
Thực Tập Sinh Graphic Design,25
Giám Đốc Vận Hành (Công Tác Ngắn/ Dài Hạn Tại Ấn Độ) - Thu Nhập Upto 4000$ + Com,25
Nhân Viên Nghiên Cứu Và Phát Triển Sản Phẩm (R&D) - Lương Cứng Upto 17 Triệu,25
Nhân Viên Designer,25
Graphic Design Leader,25
Nhân Viên 2D Artist Fresh Tại Hồ Chí Minh,25
Trưởng Phòng Nghiên Cứu Và Phát Triển Sản Phẩm (R&D) - Thu Nhập Từ 25 - 30 Triệu,25
AI Visual Designer,25
Admin Quản Trị Hình Ảnh,25
Trưởng Nhóm Quản Trị Hình Ảnh,25
Giám Sát Ca Vận Hành,25
Product Designer,25
Chuyên Viên Video Production,25
Designer,25
Chuyên Viên Truyền Thông Thương Hiệu,25
Nhân Viên Thành Phẩm,25
Nhân Viên Thiết Kế Lĩnh Vực Mỹ Phẩm,25
Quay Dựng Video,25
Nhân Viên Designer Thu Nhập Lên Tới 13 Triệu Đi Làm Ngay,25
Nhân Viên Quay Dựng Thẩm Mỹ Viện Thu Nhập 15 - 20 Triệu/Tháng,25
Account Executive,25
Nhân Viên Diễn Hoạt 2D - Vạn Phúc - Hà Đông,25
Kỹ Thuật Thi Công,25
Nhân Viên Nhập Liệu Biết Tiếng Nhật,25
Social Content Creator (Lương Cứng : 9 - 13Tr +% Thưởng Hoa Hồng),25
Cộng Tác Viên Giám Sát Chất Lượng,25
Quản Đốc,25
Nhân Viên Tiếng Nhật N2,25
Nhân Viên Truyền Thông,25
Graphics Designer,25
Giám Đốc Sbu,25
Video Content Creator Thu Nhập 7 - 15 Triệu,25
Trưởng Trạm Giao Nhận Tại Hà Nội,25
Nhân Viên Designer,25
Giám Sát Vận Hành User,25
Nhân Viên Livestream (Thu Nhập 10 - 50 Triệu/Tháng),25
Chuyên Viên Ecom (Vận Hành Sàn TMĐT - Thu Nhập 13 - 20 Triệu),25
Nhân Viên Field Operation,25
"Nhân Viên Quay Phim , Lương 9-12 Triệu + Phụ Cấp",25
Chuyên Viên Quảng Cáo Khuyến Mại Và Truyền Thông,25
Leader Social Media (18-25 Triệu),25
Chuyên Viên Phát Triển Cộng Đồng,25
Biên Tập Nội Dung,25
Nhân Viên Trưng Bày ( Làm Việc Tại Quận 5 ),25
